timestamp,function,iat_seconds,pred_prob,threshold,pre_warm_triggered,ground_truth_cold
2203.7127,azure_fn_0,0.0,0.0643,0.5,False,False
2215.5345,azure_fn_0,0.0,0.0644,0.5,False,False
2224.1984,azure_fn_0,0.0,0.0643,0.5,False,False
2238.8349,azure_fn_0,0.0,0.0643,0.5,False,False
2239.812,azure_fn_0,0.0,0.0644,0.5,False,False
2241.8533,azure_fn_0,0.0,0.0644,0.5,False,False
2252.3071,azure_fn_0,0.0,0.0643,0.5,False,False
2259.8543,azure_fn_0,0.0,0.0643,0.5,False,False
2260.2377,azure_fn_0,0.0,0.0643,0.5,False,False
2263.1658,azure_fn_0,0.0,0.0646,0.5,False,False
2264.517,azure_fn_0,0.0,0.0643,0.5,False,False
2270.8809,azure_fn_0,0.0,0.0644,0.5,False,False
2287.6373,azure_fn_0,0.0,0.0643,0.5,False,False
2297.7393,azure_fn_0,0.0,0.0644,0.5,False,False
2298.0193,azure_fn_0,0.0,0.0643,0.5,False,False
2298.5571,azure_fn_0,0.0,0.0646,0.5,False,False
2304.144,azure_fn_0,0.0,0.0645,0.5,False,False
2304.5036,azure_fn_0,0.0,0.0643,0.5,False,False
2305.2268,azure_fn_0,0.0,0.0645,0.5,False,False
2320.6391,azure_fn_0,0.0,0.0645,0.5,False,False
2323.1853,azure_fn_0,0.0,0.0644,0.5,False,False
2336.4218,azure_fn_0,0.0,0.0643,0.5,False,False
2340.0244,azure_fn_0,0.0,0.0643,0.5,False,False
2357.2148,azure_fn_0,0.0,0.0642,0.5,False,False
2358.057,azure_fn_0,0.0,0.0643,0.5,False,False
2365.7933,azure_fn_0,0.0,0.0644,0.5,False,False
2367.8993,azure_fn_0,0.0,0.0643,0.5,False,False
2372.8762,azure_fn_0,0.0,0.0643,0.5,False,False
2374.7991,azure_fn_0,0.0,0.0643,0.5,False,False
2376.9309,azure_fn_0,0.0,0.0643,0.5,False,False
2379.2823,azure_fn_0,0.0,0.0643,0.5,False,False
2394.1683,azure_fn_0,0.0,0.0643,0.5,False,False
2405.0877,azure_fn_0,0.0,0.0643,0.5,False,False
2410.1815,azure_fn_0,0.0,0.0643,0.5,False,False
2412.8221,azure_fn_0,0.0,0.0642,0.5,False,False
2420.1113,azure_fn_0,0.0,0.0642,0.5,False,False
2426.5296,azure_fn_0,0.0,0.0642,0.5,False,False
2428.3912,azure_fn_0,0.0,0.0642,0.5,False,False
2430.9271,azure_fn_0,0.0,0.0643,0.5,False,False
2437.9765,azure_fn_0,0.0,0.0643,0.5,False,False
2447.7615,azure_fn_0,0.0,0.0643,0.5,False,False
2454.0708,azure_fn_0,0.0,0.0643,0.5,False,False
2461.4655,azure_fn_0,0.0,0.0643,0.5,False,False
2464.3697,azure_fn_0,0.0,0.0642,0.5,False,False
2471.9478,azure_fn_0,0.0,0.0642,0.5,False,False
2473.4784,azure_fn_0,0.0,0.0642,0.5,False,False
2474.6906,azure_fn_0,0.0,0.0643,0.5,False,False
2488.5082,azure_fn_0,0.0,0.0643,0.5,False,False
2500.3677,azure_fn_0,0.0,0.0643,0.5,False,False
2505.0683,azure_fn_0,0.0,0.0643,0.5,False,False
2509.1054,azure_fn_0,0.0,0.0642,0.5,False,False
2510.9843,azure_fn_0,0.0,0.0643,0.5,False,False
2520.3327,azure_fn_0,0.0,0.0643,0.5,False,False
2531.6661,azure_fn_0,0.0,0.0643,0.5,False,False
2534.6391,azure_fn_0,0.0,0.0643,0.5,False,False
2544.8665,azure_fn_0,0.0,0.0643,0.5,False,False
2549.6626,azure_fn_0,0.0,0.0643,0.5,False,False
2557.7859,azure_fn_0,0.0,0.0642,0.5,False,False
2559.3635,azure_fn_0,0.0,0.0643,0.5,False,False
2561.7813,azure_fn_0,0.0,0.0643,0.5,False,False
2565.0579,azure_fn_0,0.0,0.0643,0.5,False,False
2566.2028,azure_fn_0,0.0,0.0643,0.5,False,False
2583.0131,azure_fn_0,0.0,0.0644,0.5,False,False
2586.3952,azure_fn_0,0.0,0.0644,0.5,False,False
